Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Burkina Faso,BFA,245.195101398359,245.26010162116,245.013850686544,245.016350696075,245.027184079042,245.060934207708,245.678436557644,246.000937791281,247.564693756951,259.960574351236,276.403137026845,275.356456685332,252.027627462649,222.889183053227,240.704667637823,214.312900341219,238.950494267059,245.679686566576,225.655860233957,212.721644262377,211.279555414705,271.731452550327,328.60625269899,381.066036024628,436.956665788008,449.262962711607,346.305903554493,300.536562401478,297.848218819378,319.008299487903,272.264787954393,282.10690880882,264.691800750579,283.162579500018,555.204695655697,499.14842590131,511.552430272516,583.669372353396,589.951774567332,615.473349319164,710.207977031367,732.397693260228,693.713226496374,579.897426172466,527.338032291576,527.258362649626,522.425624895176,478.633718476363,446.000041432788,470.293423341398,494.794262222947,471.248625718937,510.556338454251,493.899623852237,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Burundi,BDI,50.000000049,50.000000049,50.000000049,50.000000049,50.000000049,84.375000080125,87.5000000875,87.5000000875,87.5000000875,87.5000000875,87.5000000875,87.5000000802083,87.5,80.0260833333333,78.75,78.75,86.25,90,90,90,90,90,90,92.9483333331667,119.709166666167,120.690749999417,114.171083333167,123.563833333333,140.395,158.666666666667,171.255416666667,181.512583333333,208.302666666667,242.78,252.6625,249.7575,302.746666666667,352.350833333333,447.765833333333,563.5625,720.673333333333,830.353333333333,930.749166666667,1082.62,1100.9,1081.57716666667,1028.683553,1081.8696825,1185.69083333333,1230.17916666667,1230.74833333333,1261.07333333333,1442.505625,1555.09083333333,1546.68666666667,1571.89833333333,1654.62666666667,1729.055,1782.876875,1845.62289069697,1915.04617583333,1975.95088138768,2034.30663430472
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Cabo Verde,CPV,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.75000002875,28.3601702878227,27.0534166666667,24.5151666665833,25.4081666665833,25.5432499999167,30.2290833333333,34.0464916658333,35.500749999,37.432999999,40.1749166656667,48.6946666656667,58.2933333324167,71.6858333325,84.8779166661667,91.6316666663333,80.1449166666667,72.4658333333333,72.0675,77.9780833333333,70.0313333333333,71.4083333333333,68.0175833333333,80.4265973625,81.8908333333333,76.8533333333333,82.5914666666667,93.1766666666667,98.1575,102.7,115.876551583333,123.213333333333,117.255833333333,97.7875,88.7479249022727,88.6461685261408,87.9260649113314,80.6150271575266,75.3360038388544,80.0354177277845,83.2786893759019,79.2768814761183,86.3189541847042,83.0725,83.0345,99.3856935425685,99.6881136363636,97.8069377715121,93.4135789085279,98.4951785878976,96.7957427869885,93.2180924116109,105.530782711447
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Cambodia,KHM,35,35,35,35,35,35,35,35,35,43.5583333329167,55.539999999,75.8216666659167,162.25,244.916666666667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,426.25,718.333333333333,1266.58333333333,2689,2545.25,2450.83333333333,2624.08333333333,2946.25,3744.41666666667,3807.83333333333,3840.75,3916.33333333333,3912.08333333333,3973.33333333333,4016.25,4092.5,4103.25,4056.16666666667,4054.16666666667,4139.33333333333,4184.91666666667,4058.5,4033,4027.25,4037.5,4067.75,4058.69457885305,4050.5799859191,4051.16690028162,4061.14896313364,4092.78321900878,4098.72279505889,4102.03786482335
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Cameroon,CMR,245.195101398359,245.26010162116,245.013850686544,245.016350696075,245.027184079042,245.060934207708,245.678436557644,246.000937791281,247.564693756951,259.960574351236,276.403137026845,275.356456685332,252.027627462649,222.889183053227,240.704667637823,214.312900341219,238.950494267059,245.679686566576,225.655860233957,212.721644262377,211.279555414705,271.731452550327,328.60625269899,381.066036024628,436.956665788008,449.262962711607,346.305903554493,300.536562401478,297.848218819378,319.008299487903,272.264787954393,282.10690880882,264.691800750579,283.162579500018,555.204695655697,499.14842590131,511.552430272516,583.669372353396,589.951774567332,615.473349319164,710.207977031367,732.397693260228,693.713226496374,579.897426172466,527.338032291576,527.258362649626,522.425624895176,478.633718476363,446.000041432788,470.293423341398,494.794262222947,471.248625718937,510.556338454251,493.899623852237,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Canada,CAN,0.969766786666667,1.01306251583333,1.06876922408333,1.07851434416667,1.07859841916667,1.07798428416667,1.07734156666667,1.07871042416667,1.07747140083333,1.0767805125,1.04421874416667,1.00981054416667,0.990662555833333,1.00009014,0.978017525583333,1.01715926333333,0.986028304083333,1.06344161083333,1.14065917075,1.17142449583333,1.16922686666667,1.19890312083333,1.23373491166667,1.23241182741667,1.29506561083333,1.36550739166667,1.38947105916667,1.32598258166667,1.23070084666667,1.18397208416667,1.16677362666667,1.14572584416667,1.20872292,1.29008788166667,1.3656734475,1.37244541833333,1.36352163583333,1.38459802833333,1.48350530166667,1.48570481916667,1.485394095,1.548839955,1.57034283416667,1.4010145475,1.301281595,1.21140513416667,1.13434472583333,1.07404562166667,1.06708691833333,1.1415354059127,1.03011273517598,0.989258158636364,0.999364743593074,1.03013736373016,1.10474713237886,1.27878620362554,1.3256151637482,1.29793584646039,1.29581792813534,1.32679336266012,1.34115267222386,1.2538769021268,1.30155477474355
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Cayman Islands,CYM,0.714285714795918,0.714285714795918,0.714285714795918,0.714285714795918,0.714285714795918,0.714285714795918,0.714285714795918,0.727466995356869,0.833333334027778,0.833333334027778,0.827843865271655,0.832759412941441,0.80049730397871,0.816341890598615,0.83882588132866,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Central African Republic,CAF,245.195101398359,245.26010162116,245.013850686544,245.016350696075,245.027184079042,245.060934207708,245.678436557644,246.000937791281,247.564693756951,259.960574351236,276.403137026845,275.356456685332,252.027627462649,222.889183053227,240.704667637823,214.312900341219,238.950494267059,245.679686566576,225.655860233957,212.721644262377,211.279555414705,271.731452550327,328.60625269899,381.066036024628,436.956665788008,449.262962711607,346.305903554493,300.536562401478,297.848218819378,319.008299487903,272.264787954393,282.10690880882,264.691800750579,283.162579500018,555.204695655697,499.14842590131,511.552430272516,583.669372353396,589.951774567332,615.473349319164,710.207977031367,732.397693260228,693.713226496374,579.897426172466,527.338032291576,527.258362649626,522.425624895176,478.633718476363,446.000041432788,470.293423341398,494.794262222947,471.248625718937,510.556338454251,493.899623852237,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Chad,TCD,245.195101398359,245.26010162116,245.013850686544,245.016350696075,245.027184079042,245.060934207708,245.678436557644,246.000937791281,247.564693756951,259.960574351236,276.403137026845,275.356456685332,252.027627462649,222.889183053227,240.704667637823,214.312900341219,238.950494267059,245.679686566576,225.655860233957,212.721644262377,211.279555414705,271.731452550327,328.60625269899,381.066036024628,436.956665788008,449.262962711607,346.305903554493,300.536562401478,297.848218819378,319.008299487903,272.264787954393,282.10690880882,264.691800750579,283.162579500018,555.204695655697,499.14842590131,511.552430272516,583.669372353396,589.951774567332,615.473349319164,710.207977031367,732.397693260228,693.713226496374,579.897426172466,527.338032291576,527.258362649626,522.425624895176,478.633718476363,446.000041432788,470.293423341398,494.794262222947,471.248625718937,510.556338454251,493.899623852237,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Chile,CHL,0.00104896937508435,0.00105013600777515,0.00105763578898984,0.00162178598526937,0.00230743263477695,0.00315665784211544,0.00385113756716292,0.00506826870035749,0.00687646591103729,0.00861758174712081,0.0112775040919884,0.0122086435743848,0.0208352250595966,0.0716419084529154,0.592826261289235,4.91041666666667,13.0541666666667,21.5358333333333,31.6558333333333,37.2458333333333,39,39,50.9083333333333,78.7883333333333,98.4775,160.859999999917,192.929999999667,219.406666666667,245.011666666667,266.954166666667,304.903333333333,349.215833333333,362.575833333333,404.165833333333,420.176666666667,396.773333333333,412.266666666667,419.295,460.2875,508.776666666667,539.5875,634.938333333333,688.936666666667,691.3975,609.529166666667,559.7675,530.275,522.464166666667,522.461035833333,560.85989484127,510.249166666667,483.6675,486.471303391053,495.272877645503,570.34821612744,654.124084254196,676.957736044657,648.833792598261,641.276813066395,702.897422561529,792.727206103168,758.955378658977,873.314189543014
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,China,CHN,2.46180889882528,2.46180889882528,2.46180889882528,2.46180889882528,2.46180889882528,2.46180889882528,2.46180889882528,2.46180889882528,2.46180889882528,2.46180889882528,2.46180889882528,2.46180889882528,2.24506644860066,1.98941552463247,1.96110708887637,1.85982338938658,1.94141535102099,1.85782338223957,1.68358941885647,1.55493895401486,1.49838605814132,1.70454166583333,1.89254166583333,1.97567499916667,2.32004166625,2.93665833325,3.45279166658333,3.7221,3.7221,3.76510833333333,4.78320833333333,5.32339166666667,5.51459166666667,5.76195833333333,8.61874266666667,8.35141666666667,8.314175,8.28981666666667,8.27895833333333,8.27825,8.27850416666667,8.27706833333333,8.2769575,8.27703666666667,8.27680083333333,8.19431666666667,7.97343833333333,7.6075325,6.948655,6.83141605176666,6.7702690287094,6.46146132655007,6.31233282683186,6.19575834608231,6.14343409448867,6.22748867298455,6.6444778294468,6.75875508633597,6.61595717735439,6.90838500992901,6.90076726944925,6.44897518024316,6.73715811237119
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Colombia,COL,6.635,6.7,6.96166666666667,9,9,10.5,13.5,14.5066666666667,16.2916666666667,17.3216666666667,18.4441666666667,19.9333333333333,21.8666666666667,23.5716666666667,26.0616666666667,30.9275,34.695,36.7741666666667,39.095,42.5483333333333,47.2783333333333,54.4891666666667,64.0858333333333,78.8575,100.8175,142.311666666667,194.260833333333,242.606666666667,299.173333333333,382.566666666667,502.26,627.1525,680.385833333333,786.346666666667,826.54,912.895,1036.6225,1141.11666666667,1426.42416666667,1756.68583333333,2087.91833333333,2299.89333333333,2504.68083333333,2877.54333333333,2628.36833333333,2321.13166666667,2358.59460526316,2077.81095833333,1965.1375,2157.59833333333,1898.9975,1848.01666666667,1798.01166666667,1868.895,2001.105,2741.78166666667,3055.255,2951.48691120161,2955.70396997842,3281.62219381788,3693.27583333333,3744.24416666667,4256.19416666667
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Comoros,COM,245.193023629327,245.25802330132,245.011774453421,245.014274441767,245.025107732932,245.058857575601,245.676354692858,245.998853193638,247.562595908131,259.958371460445,276.400794802734,275.354312550959,252.025491795188,222.887294303251,240.702627920466,214.311084266163,238.948469414465,245.677604691197,225.653948039319,212.719841671533,211.277765044038,271.729149913798,328.603468108712,381.062806893197,436.95296304263,449.259155683385,346.302968978403,300.534015672123,297.845694870891,319.005596230123,272.262480798412,282.104518251279,264.689557767651,283.160179996784,416.398820951824,374.357093251525,383.659991508088,437.747087471253,442.458835940057,461.792998463164,532.65598277353,549.298269945144,520.284919872278,434.923069629334,395.503524218688,395.443771987232,391.819218671385,358.975288857269,334.500031074591,352.720067506049,371.095696667202,353.4364692892,382.917253840688,370.424717889175,370.31799740649,443.408773486957,444.454211297254,435.492562190889,416.584843798676,439.463110317875,430.720912236792,415.955849148122,467.184261187176
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,"Congo, Dem. Rep.",COD,1.7E-13,1.75E-13,2.1E-13,2.525E-13,5.5E-13,5.5E-13,5.5E-13,1.15666666666667E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,2.64083333333333E-12,2.855E-12,2.78666666666667E-12,5.76083333333333E-12,9.33083333333333E-12,1.46083333333333E-11,1.91625E-11,4.2955E-11,1.20404166666667E-10,1.662075E-10,1.98705833333333E-10,3.74595E-10,6.2343E-10,1.27120833333333E-09,2.39474833333333E-09,5.19456941666667E-08,2.1513626025E-06,2.514416814E-05,0.0119411916666667,0.0702447166666667,0.501849175,1.3134476,1.60665988306526,4.0183333322314,21.8183333273501,206.61749994334,346.484999904984,405.17818323067,399.475791666667,473.908008333333,468.278825,516.749891666667,559.292508333333,809.785833333333,905.913458333333,919.4913,919.755016666667,919.565907354881,925.226282531997,925.984961280393,1010.30275716866,1464.41793163743,1622.52350162292,1647.76012727639,1851.12216183261,1989.39147122828,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,"Congo, Rep.",COG,245.195101398359,245.26010162116,245.013850686544,245.016350696075,245.027184079042,245.060934207708,245.678436557644,246.000937791281,247.564693756951,259.960574351236,276.403137026845,275.356456685332,252.027627462649,222.889183053227,240.704667637823,214.312900341219,238.950494267059,245.679686566576,225.655860233957,212.721644262377,211.279555414705,271.731452550327,328.60625269899,381.066036024628,436.956665788008,449.262962711607,346.305903554493,300.536562401478,297.848218819378,319.008299487903,272.264787954393,282.10690880882,264.691800750579,283.162579500018,555.204695655697,499.14842590131,511.552430272516,583.669372353396,589.951774567332,615.473349319164,710.207977031367,732.397693260228,693.713226496374,579.897426172466,527.338032291576,527.258362649626,522.425624895176,478.633718476363,446.000041432788,470.293423341398,494.794262222947,471.248625718937,510.556338454251,493.899623852237,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Costa Rica,CRI,5.615000004615,5.95166667161833,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.625000005625,6.62583333840625,6.634999999,6.64675833233333,7.929999999,8.569999999,8.569999999,8.569999999,8.569999999,8.569999999,8.56999999908333,21.7633333325,37.40666666575,41.0941666656667,44.532683333,50.45335,55.9858916666667,62.7762,75.8047333333333,81.5042083333333,91.5792916666667,122.432416666667,134.506333333333,142.171666666667,157.066666666667,179.729166666667,207.689166666667,232.5975,257.229166666667,285.684694833333,308.186666666667,328.870833333333,359.81752688172,398.662222222222,437.935,477.786741487455,511.301817940348,516.617390232975,526.23551344086,573.287956733231,525.829200716846,505.664239919355,502.901461981567,499.766832565284,538.317200279058,534.565769969278,544.73936722902,567.51309030978,576.97250124808,587.294595686124,584.900854962304,620.784720014081,647.135817631363
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Cote d'Ivoire,CIV,245.195101398359,245.26010162116,245.013850686544,245.016350696075,245.027184079042,245.060934207708,245.678436557644,246.000937791281,247.564693756951,259.960574351236,276.403137026845,275.356456685332,252.027627462649,222.889183053227,240.704667637823,214.312900341219,238.950494267059,245.679686566576,225.655860233957,212.721644262377,211.279555414705,271.731452550327,328.60625269899,381.066036024628,436.956665788008,449.262962711607,346.305903554493,300.536562401478,297.848218819378,319.008299487903,272.264787954393,282.10690880882,264.691800750579,283.162579500018,555.204695655697,499.14842590131,511.552430272516,583.669372353396,589.951774567332,615.473349319164,710.207977031367,732.397693260228,693.713226496374,579.897426172466,527.338032291576,527.258362649626,522.425624895176,478.633718476363,446.000041432788,470.293423341398,494.794262222947,471.248625718937,510.556338454251,493.899623852237,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.26329825,3.57914891666667,5.99801141666667,5.23075608333333,5.43416116666667,6.16058258333333,6.36328566666667,7.11174283333333,8.27766641666667,8.341541,7.8716825,6.70496883333333,6.03434066666667,5.94923691666667,5.83779325,5.36453566666667,4.93503975,5.28394641666667,5.49801058333333,5.34386975,5.85029183333333,5.70488016666667,5.74816541666667,6.85830375,6.80599016666667,6.623831,6.27902525,6.62254516666667,6.6140555,6.36008316666667,7.1597415
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Cuba,CUB,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.920999999,0.836666665666667,0.821999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Cyprus,CYP,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.362103332665675,0.416666999416667,0.416666999416667,0.416666999416667,0.410730598428557,0.383572369170173,0.349950502818348,0.364692710725132,0.368907243107116,0.41049569197004,0.408121577265547,0.373512583264684,0.354443863948176,0.353051686694203,0.42143075903062,0.475385895733429,0.526640771160504,0.588385860092809,0.612552316163745,0.518143083333333,0.481096583333333,0.466628833333333,0.494624916666667,0.458079916666667,0.4644285,0.449548583333333,0.497405166666667,0.492191,0.452420166666667,0.46631125,0.513897333333333,0.517825583333333,0.54294775,0.622409116666667,0.643107026158333,0.610659989666667,0.517443261666667,0.46860055225,0.464070507161667,0.458915946916667,0.426125,0.679922680042729,0.716957702016136,0.754308990105979,0.718413898653322,0.778338120416812,0.752945122702002,0.752728196932591,0.901296423367096,0.903421436257288,0.88520550826938,0.846772667108096,0.893276257067393,0.875506396987983,0.845494138890436,0.949623753156941
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.1528333333333,28.7850833333333,26.5406666666667,27.1449166666667,31.6984166666667,32.2811666666667,34.56925,38.5984166666667,38.0353283333333,32.7385183333333,28.209,25.69975,23.9574166666667,22.5955833333333,20.2936666666667,17.0716666666667,19.063,19.09825,17.6959166666667,19.5775,19.5705833333333,20.7575,24.59875,24.4399166666667,23.3763333333333,21.7299166666667,22.93225,23.21025,21.6781666666667,23.357
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Denmark,DNK,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.95654167204762,7.5000000065,7.5000000065,7.5000000065,7.42633796871194,6.94929166566667,6.049499999,6.094899999,5.746149999,6.045024999,6.00319166566667,5.514624999,5.26095833233333,5.63594166566667,7.12336666566667,8.33244166616667,9.14499166575,10.35659166625,10.5963916664167,8.09099166658334,6.84031666666667,6.731525,7.310175,6.18855833333333,6.39645833333333,6.03613333333333,6.48393916666667,6.36055166666667,5.60236666666667,5.79867166666667,6.60445916666667,6.70082666666667,6.97624,8.08314416666667,8.3228175,7.89471416666667,6.58767333333333,5.99105666666667,5.99691,5.94677833333333,5.44370083333333,5.09813083333333,5.36086666666667,5.624075,5.36871153508772,5.79247553703916,5.61631168617622,5.61246666666667,6.7279068312963,6.73171825724638,6.60289346561404,6.31461878666667,6.669446615,6.54215220416667,6.2871130825,7.0761518625
